threshold,fpr,tpr,L,U
0.0,1.0,1.0,1.0,1.0
0.0008366481777067,0.9989,0.9998017660839792,0.9974780425059488,1.0021254896620095
0.0015972374301675,0.9979,0.999621553433051,0.9964111572862828,1.0028319495798197
0.0023578266826282,0.9969,0.9994413407821228,0.9955411066915756,1.0033415748726704
0.0031184159350891,0.9959,0.9992611281311948,0.9947761265823948,1.0037461296799948
0.0038790051875499,0.9949,0.9990809154802668,0.9940792275437595,1.0040826034167738
0.0046395944400106,0.9939,0.9989007028293386,0.9934310816426888,1.0043703240159887
0.0054001836924714,0.9929,0.9987204901784106,0.9928200783261336,1.0046209020306875
0.0061607729449321,0.9919,0.9985402775274824,0.9922385956474348,1.0048419594075302
0.0069213621973929,0.9909,0.9983600648765544,0.9916813105467452,1.0050388192063633
0.0076819514498536,0.9899,0.9981798522256262,0.9911443313018884,1.005215373149364
0.0084425407023144,0.9889,0.9979996395746982,0.9906247104002212,1.005374568749175
0.0092031299547752,0.9879,0.99781942692377,0.9901201518683806,1.0055187019791594
0.0099637192072359,0.9869,0.997639214272842,0.989628825841666,1.005649602704018
0.0107243084596967,0.9859,0.9974590016219138,0.9891492459306864,1.0057687573131413
0.0114848977121574,0.9849,0.9972787889709858,0.9886801851966952,1.0058773927452764
0.0122454869646182,0.9839,0.9970985763200576,0.9882206168429936,1.0059765357971218
0.0130060762170789,0.9829,0.9969183636691296,0.9877696712775726,1.0060670560606866
0.0137666654695397,0.9819,0.9967381510182014,0.9873266043406324,1.0061496976957705
0.0145272547220005,0.9809,0.9965579383672734,0.9868907733411358,1.0062251033934109
0.0152878439744612,0.9799,0.9963777257163452,0.9864616186772456,1.006293832755445
0.016048433226922,0.9789,0.9961975130654172,0.986038649528142,1.0063563766026924
0.0168090224793827,0.9779,0.9960173004144892,0.9856214325663072,1.0064131682626711
0.0175696117318435,0.9769,0.995837087763561,0.9852095829456584,1.0064645925814637
0.0183302009843042,0.9759,0.9956568751126328,0.9848027570286056,1.00651099319666
0.019090790236765,0.9749,0.9954766624617049,0.98440064645868,1.0065526784647296
0.0198513794892258,0.9739,0.9952964498107768,0.9840029732864152,1.0065899263351383
0.0206119687416865,0.9729,0.9951162371598486,0.9836094859283696,1.0066229883913276
0.0213725579941473,0.9719,0.9949360245089204,0.9832199557915662,1.0066520932262748
0.022133147246608,0.9709,0.9947558118579924,0.982834174434124,1.0066774492818609
0.0228937364990688,0.9699,0.9945755992070644,0.9824519511615136,1.006699247252615
0.0236543257515295,0.9689,0.9943953865561362,0.9820731109794264,1.006717662132846
0.0244149150039904,0.9679,0.994215173905208,0.9816974928406432,1.006732854969773
0.0251755042564512,0.9669,0.99403496125428,0.9813249481358864,1.0067449743726735
0.0259360935089119,0.9659,0.993854748603352,0.980955339388388,1.006754157818316
0.0266966827613727,0.9649,0.9936745359524238,0.9805885391195398,1.006760532785308
0.0274572720138334,0.9639,0.9934943233014958,0.980224428858992,1.0067642177439995
0.0282178612662942,0.9629,0.9933141106505676,0.9798628982773304,1.0067653230238047
0.0289784505187549,0.9619,0.9931338979996396,0.9795038444232794,1.0067639515759996
0.0297390397712157,0.9609,0.9929536853487116,0.979147171050426,1.0067601996469968
0.0304996290236765,0.9599,0.9927734726977834,0.9787927880209566,1.0067541573746102
0.0312602182761372,0.9589,0.9925932600468552,0.9784406107758972,1.0067459093178135
0.032020807528598,0.9579,0.9924130473959272,0.9780905598630149,1.0067355349288396
0.0327813967810587,0.9569,0.9922328347449992,0.9777425605148852,1.006723108975113
0.0335419860335195,0.9559,0.992052622094071,0.9773965422707634,1.0067087019173786
0.0343025752859802,0.9549,0.9918724094431428,0.9770524386368218,1.006692380249464
0.035063164538441,0.9539,0.9916921967922148,0.9767101867801018,1.0066742068043275
0.0358237537909018,0.9529,0.9915119841412868,0.9763697272521806,1.006654241030393
0.0365843430433625,0.9519,0.9913317714903588,0.9760310037390952,1.006632539241622
0.0373449322958233,0.9509,0.9911515588394304,0.9756939628345432,1.006609154844318
0.038105521548284,0.9499,0.9909713461885024,0.9753585538337598,1.006584138543245
0.0388661108007448,0.9489,0.9907911335375744,0.9750247285458176,1.0065575385293313
0.0396267000532055,0.9479,0.9906109208866464,0.97469244112237,1.0065294006509224
0.0403872893056663,0.9469,0.990430708235718,0.9743616479011172,1.006499768570319
0.0411478785581271,0.9459,0.99025049558479,0.9740323072624713,1.0064686839071089
0.0419084678105878,0.9449,0.990070282933862,0.973704379498086,1.0064361863696378
0.0426690570630486,0.9439,0.989890070282934,0.9733778266900758,1.0064023138757918
0.0434296463155093,0.9429,0.9897098576320058,0.9730526125998762,1.0063671026641354
0.0441902355679701,0.9419,0.9895296449810776,0.9727287025658224,1.0063305873963329
0.0449508248204308,0.9409,0.9893494323301496,0.9724060634086268,1.0062928012516723
0.0457114140728917,0.9399,0.9891692196792214,0.9720846633440184,1.0062537760144246
0.0464720033253525,0.9389,0.9889890070282934,0.9717644719018984,1.0062135421546885
0.0472325925778132,0.9379,0.9888087943773652,0.9714454598514198,1.0061721289033103
0.047993181830274,0.9369,0.9886285817264372,0.9711275991314756,1.0061295643213988
0.0487537710827347,0.9359,0.988448369075509,0.9708108627861208,1.0060858753648971
0.0495143603351955,0.9349,0.988268156424581,0.9704952249045125,1.0060410879446495
0.0502749495876562,0.9339,0.9880879437736528,0.9701806605649784,1.0059952269823276
0.051035538840117,0.9329,0.9879077311227248,0.9698671457828832,1.0059483164625664
0.0517961280925778,0.9319,0.9877275184717969,0.9695546574619744,1.005900379481619
0.0525567173450385,0.9309,0.9875473058208686,0.9692431733489288,1.0058514382928083
0.0533173065974993,0.9299,0.9873670931699404,0.9689326719908496,1.0058015143490315
0.05407789584996,0.9289,0.9871868805190124,0.9686231326954804,1.0057506283425446
0.0548384851024208,0.9279,0.9870066678680844,0.9683145354939257,1.005698800242243
0.0555990743548816,0.9269,0.9868264552171564,0.9680068611056928,1.0056460493286197
0.0563596636073423,0.9259,0.986646242566228,0.9677000909058728,1.0055923942265834
0.0571202528598031,0.9249,0.9864660299153,0.9673942068943112,1.005537852936289
0.0578808421122638,0.9239,0.986285817264372,0.967089191666615,1.005482442862129
0.0586414313647246,0.9229,0.986105604613444,0.966785028386872,1.0054261808400158
0.0594020206171853,0.9219,0.9859253919625156,0.9664817007619516,1.0053690831630795
0.0601626098696461,0.9209,0.9857451793115876,0.9661791930172864,1.005311165605889
0.0609231991221069,0.9199,0.9855649666606596,0.96587748987402,1.0052524434472994
0.0616837883745676,0.9189,0.9853847540097316,0.96557657652744,1.005192931492023
0.0624443776270284,0.9179,0.9852045413588034,0.9652764386266008,1.0051326440910062
0.0632049668794891,0.9169,0.9850243287078752,0.9649770622550572,1.0050715951606934
0.0639655561319499,0.9159,0.9848441160569472,0.9646784339126424,1.005009798201252
0.0647261453844106,0.9149,0.9846639034060192,0.9643805404982128,1.0049472663138257
0.0654867346368714,0.9139,0.984483690755091,0.9640833692933052,1.004884012216877
0.0662473238893323,0.9129,0.9843034781041629,0.9637869079466432,1.0048200482616825
0.067007913141793,0.9119,0.9841232654532348,0.963491144459444,1.0047553864470258
0.0677685023942538,0.9109,0.9839430528023068,0.9631960671714682,1.0046900384331454
0.0685290916467145,0.9099,0.9837628401513786,0.9629016647477776,1.0046240155549797
0.0692896808991753,0.9089,0.9835826275004506,0.9626079261661482,1.004557328834753
0.070050270151636,0.9079,0.9834024148495224,0.9623148407051038,1.0044899889939412
0.0708108594040968,0.9069,0.9832222021985944,0.9620223979325332,1.0044220064646556
0.0715714486565576,0.9059,0.9830419895476662,0.9617305876948538,1.0043533914004787
0.0723320379090183,0.9049,0.982861776896738,0.9614394001066948,1.0042841536867817
0.073092627161479,0.9039,0.98268156424581,0.9611488255410628,1.0042143029505572
0.0738532164139398,0.9029,0.982501351594882,0.9608588546199708,1.0041438485697929
0.0746138056664006,0.9019,0.982321138943954,0.9605694782054968,1.004072799682411
0.0753743949188613,0.9009,0.9821409262930256,0.9602806873912516,1.0040011651947998
0.0761349841713221,0.8999,0.9819607136420976,0.959992473494236,1.0039289537899592
0.0768955734237828,0.8989,0.9817805009911696,0.9597048280470576,1.0038561739352814
0.0776561626762436,0.8979,0.9816002883402416,0.959417742790498,1.0037828338899852
0.0784167519287044,0.8969,0.9814200756893134,0.9591312096664018,1.0037089417122251
0.0791773411811652,0.8959,0.9812398630383852,0.9588452208108804,1.0036345052658904
0.0799379304336259,0.8949,0.9810596503874572,0.9585597685478034,1.003559532227111
0.0806985196860867,0.8939,0.9808794377365292,0.9582748453825712,1.0034840300904868
0.0814591089385474,0.8929,0.980699225085601,0.95799044399615,1.0034080061750523
0.0822196981910082,0.8919,0.9805190124346728,0.9577065572393544,1.0033314676299916
0.0829802874434689,0.8909,0.9803387997837448,0.9574231781273724,1.0032544214401171
0.0837408766959297,0.8899,0.9801585871328168,0.95714029983451,1.0031768744311236
0.0845014659483905,0.8889,0.9799783744818886,0.9568579156891536,1.0030988332746238
0.0852620552008512,0.8879,0.9797981618309606,0.956576019168934,1.0030203044929873
0.086022644453312,0.8869,0.9796179491800324,0.956294603896084,1.0029412944639808
0.0867832337057727,0.8859,0.9794377365291044,0.9560136636329828,1.002861809425226
0.0875438229582335,0.8849,0.9792575238781762,0.9557331922778703,1.002781855478482
0.0883044122106943,0.8839,0.9790773112272482,0.9554531838607344,1.002701438593762
0.089065001463155,0.8829,0.97889709857632,0.955173632539352,1.002620564613288
0.0898255907156158,0.8819,0.978716885925392,0.9548945325954862,1.002539239255298
0.0905861799680766,0.8809,0.9785366732744638,0.954615878431224,1.0024574681177036
0.0913467692205373,0.8799,0.9783564606235358,0.9543376645654555,1.0023752566816158
0.0921073584729981,0.8789,0.9781762479726076,0.9540598856304818,1.0022926103147336
0.0928679477254588,0.8779,0.9779960353216796,0.953782536368749,1.00220953427461
0.0936285369779196,0.8769,0.9778158226707516,0.953505611629705,1.002126033711798
0.0943891262303803,0.8759,0.9776356100198234,0.9532291063667668,1.0020421136728797
0.0951497154828411,0.8749,0.9774553973688952,0.952953015634401,1.0019577791033896
0.0959103047353019,0.8739,0.9772751847179671,0.9526773345853052,1.001873034850629
0.0966708939877626,0.8729,0.9770949720670392,0.9524020584676944,1.0017878856663838
0.0974314832402234,0.8719,0.976914759416111,0.9521271826226788,1.0017023362095432
0.0981920724926841,0.8709,0.9767345467651828,0.9518527024817364,1.0016163910486295
0.0989526617451449,0.8699,0.9765543341142549,0.9515786135642716,1.0015300546642385
0.0997132509976057,0.8689,0.9763741214633268,0.9513049114752592,1.0014433314513944
0.1004738402500665,0.8679,0.9761939088123986,0.9510315919029688,1.0013562257218285
0.1012344295025272,0.8669,0.9760136961614704,0.9507586506167652,1.0012687417061756
0.101995018754988,0.8659,0.9758334835105424,0.9504860834649862,1.001180883556099
0.1027556080074487,0.8649,0.9756532708596144,0.9502138863728862,1.0010926553463426
0.1035161972599095,0.8639,0.9754730582086862,0.9499420553406532,1.001004061076719
0.1042767865123702,0.8629,0.9752928455577582,0.9496705864414896,1.0009151046740268
0.105037375764831,0.8619,0.97511263290683,0.949399475819753,1.000825789993907
0.1057979650172918,0.8609,0.974932420255902,0.949128719689162,1.000736120822642
0.1065585542697525,0.8599,0.9747522076049738,0.9488583143310558,1.0006461008788918
0.1073191435222133,0.8589,0.9745719949540458,0.9485882560927134,1.0005557338153783
0.108079732774674,0.8579,0.9743917823031176,0.9483185413857216,1.0004650232205137
0.1088403220271348,0.8569,0.9742115696521896,0.9480491666844,1.0003739726199794
0.1096009112795955,0.8559,0.9740313570012616,0.9477801285242694,1.0002825854782538
0.1103615005320564,0.8549,0.9738511443503334,0.9475114235005736,1.000190865200093
0.1111220897845171,0.8539,0.9736709316994052,0.9472430482668436,1.0000988151319672
0.1118826790369779,0.8529,0.9734907190484772,0.946974999533505,1.0000064385634493
0.1126432682894386,0.8519,0.9733105063975492,0.946707274066532,0.999913738728566
0.1134038575418994,0.8509,0.973130293746621,0.9464398686861382,0.9998207188071038
0.1141644467943601,0.8499,0.9729500810956928,0.946172780265508,0.9997273819258776
0.1149250360468209,0.8489,0.9727698684447648,0.9459060057295672,0.9996337311599623
0.1156856252992817,0.8479,0.9725896557938368,0.9456395420537886,0.9995397695338848
0.1164462145517424,0.8469,0.9724094431429088,0.9453733862630332,0.9994455000227842
0.1172068038042032,0.8459,0.9722292304919804,0.9451075354304252,0.999350925553536
0.1179673930566639,0.8449,0.9720490178410524,0.9448419866762614,0.9992560490058436
0.1187279823091247,0.8439,0.9718688051901244,0.944576737166949,0.9991608732132996
0.1194885715615854,0.8429,0.9716885925391964,0.9443117841139776,0.9990654009644148
0.1202491608140462,0.8419,0.971508379888268,0.9440471247729167,0.9989696350036196
0.121009750066507,0.8409,0.97132816723734,0.9437827564424456,0.9988735780322344
0.1217703393189678,0.8399,0.971147954586412,0.943518676463407,0.9987772327094168
0.1225309285714285,0.8389,0.970967741935484,0.9432548822178904,0.9986806016530771
0.1232915178238893,0.8379,0.9707875292845558,0.9429913711283384,0.9985836874407732
0.12405210707635,0.8369,0.9706073166336276,0.9427281406566784,0.9984864926105768
0.1248126963288108,0.8359,0.9704271039826996,0.9424651883034812,0.998389019661918
0.1255732855812715,0.8349,0.9702468913317714,0.942202511607136,0.9982912710564068
0.1263338748337323,0.8339,0.9700666786808434,0.9419401081430556,0.9981932492186312
0.1270944640861931,0.8329,0.9698864660299154,0.9416779755228972,0.9980949565369336
0.1278550533386538,0.8319,0.9697062533789872,0.9414161113938058,0.9979963953641686
0.1286156425911146,0.8309,0.9695260407280591,0.9411545134376804,0.9978975680184378
0.1293762318435753,0.8299,0.969345828077131,0.9408931793704558,0.9977984767838062
0.1301368210960361,0.8289,0.9691656154262028,0.9406321069414052,0.9976991239110006
0.1308974103484969,0.8279,0.9689854027752748,0.9403712939324615,0.997599511618088
0.1316579996009577,0.8269,0.9688051901243468,0.9401107381575554,0.997499642091138
0.1324185888534184,0.8259,0.9686249774734186,0.9398504374619706,0.9973995174848664
0.1331791781058792,0.8249,0.9684447648224904,0.9395903897217172,0.997299139923264
0.1339397673583399,0.8239,0.9682645521715624,0.9393305928429184,0.9971985115002068
0.1347003566108007,0.8229,0.9680843395206344,0.9390710447612154,0.9970976342800532
0.1354609458632614,0.8219,0.9679041268697064,0.9388117434411866,0.996996510298226
0.1362215351157222,0.8209,0.967723914218778,0.93855268687578,0.9968951415617764
0.136982124368183,0.8199,0.96754370156785,0.9382938730857624,0.9967935300499376
0.1377427136206437,0.8189,0.967363488916922,0.93803530011918,0.9966916777146638
0.1385033028731045,0.8179,0.967183276265994,0.9377769660508336,0.996589586481154
0.1392638921255652,0.8169,0.9670030636150656,0.9375188689817664,0.9964872582483648
0.140024481378026,0.8159,0.9668228509641376,0.9372610070387652,0.9963846948895102
0.1407850706304867,0.8149,0.9666426383132096,0.9370033783738708,0.9962818982525484
0.1415456598829476,0.8139,0.9664624256622816,0.9367459811639048,0.996178870160658
0.1423062491354083,0.8129,0.9662822130113534,0.9364888136100048,0.996075612412702
0.1430668383878691,0.8119,0.9661020003604252,0.9362318739371698,0.9959721267836807
0.1438274276403298,0.8109,0.9659217877094972,0.9359751603938204,0.995868415025174
0.1445880168927906,0.8099,0.9657415750585692,0.9357186712513657,0.9957644788657726
0.1453486061452513,0.8089,0.965561362407641,0.9354624048037812,0.9956603200115008
0.1461091953977121,0.8079,0.9653811497567129,0.9352063593671992,0.9955559401462264
0.1468697846501729,0.8069,0.9652009371057848,0.934950533279505,0.9954513409320648
0.1476303739026336,0.8059,0.9650207244548568,0.9346949248999444,0.9953465240097692
0.1483909631550944,0.8049,0.9648405118039286,0.9344395326087408,0.9952414909991164
0.1491515524075551,0.8039,0.9646602991530006,0.934184354806721,0.99513624349928
0.1499121416600159,0.8029,0.9644800865020724,0.9339293899149466,0.9950307830891982
0.1506727309124766,0.8019,0.9642998738511444,0.9336746363743592,0.9949251113279296
0.1514333201649374,0.8009,0.9641196612002164,0.9334200926454278,0.9948192297550048
0.1521939094173982,0.7999,0.963939448549288,0.9331657572078093,0.9947131398907672
0.152954498669859,0.7989,0.96375923589836,0.9329116285600128,0.9946068432367074
0.1537150879223197,0.7979,0.963579023247432,0.9326577052190732,0.9945003412757906
0.1544756771747805,0.7969,0.963398810596504,0.9324039857202326,0.9943936354727752
0.1552362664272412,0.7959,0.9632185979455756,0.932150468616626,0.9942867272745254
0.155996855679702,0.7949,0.9630383852946476,0.931897152478978,0.9941796181103174
0.1567574449321627,0.7939,0.9628581726437196,0.9316440358953016,0.9940723093921376
0.1575180341846235,0.7929,0.9626779599927916,0.9313911174706078,0.9939648025149752
0.1582786234370843,0.7919,0.9624977473418634,0.9311383958266184,0.9938570988571084
0.159039212689545,0.7909,0.9623175346909352,0.9308858696014868,0.9937491997803838
0.1597998019420058,0.7899,0.9621373220400072,0.9306335374495234,0.9936411066304912
0.1605603911944665,0.7889,0.9619571093890792,0.930381398040928,0.99353282073723
0.1613209804469273,0.7879,0.961776896738151,0.930129450061528,0.993424343414774
0.162081569699388,0.7869,0.9615966840872228,0.9298776922125208,0.9933156759619248
0.1628421589518489,0.7859,0.9614164714362948,0.9296261232102228,0.9932068196623668
0.1636027482043096,0.7849,0.9612362587853668,0.9293747417858228,0.9930977757849104
0.1643633374567704,0.7839,0.9610560461344386,0.9291235466851422,0.9929885455837352
0.1651239267092311,0.7829,0.9608758334835106,0.928872536668398,0.9928791302986232
0.1658845159616919,0.7819,0.9606956208325824,0.9286217105099718,0.9927695311551932
0.1666451052141526,0.7809,0.9605154081816544,0.9283710669981844,0.9926597493651244
0.1674056944666134,0.7799,0.9603351955307262,0.9281206049350724,0.99254978612638
0.1681662837190742,0.7789,0.9601549828797982,0.9278703231361736,0.9924396426234228
0.1689268729715349,0.7779,0.95997477022887,0.9276202204303108,0.9923293200274292
0.1696874622239957,0.7769,0.959794557577942,0.9273702956593868,0.9922188194964972
0.1704480514764564,0.7759,0.9596143449270138,0.9271205476781776,0.99210814217585
0.1712086407289172,0.7749,0.9594341322760858,0.9268709753541337,0.991997289198038
0.1719692299813779,0.7739,0.9592539196251576,0.926621577567183,0.9918862616831324
0.1727298192338387,0.7729,0.9590737069742296,0.9263723532095388,0.9917750607389202
0.1734904084862995,0.7719,0.9588934943233016,0.9261233011855122,0.9916636874610908
0.1742509977387603,0.7709,0.9587132816723734,0.9258744204113252,0.9915521429334216
0.175011586991221,0.7699,0.9585330690214452,0.9256257098149316,0.991440428227959
0.1757721762436818,0.7689,0.9583528563705171,0.9253771683358386,0.991328544405196
0.1765327654961425,0.7679,0.9581726437195892,0.9251287949249316,0.9912164925142464
0.1772933547486033,0.7669,0.957992431068661,0.924880588544306,0.9911042735930162
0.1780539440010641,0.7659,0.9578122184177328,0.924632548167096,0.9909918886683698
0.1788145332535248,0.7649,0.9576320057668049,0.9243846727773138,0.990879338756296
0.1795751225059856,0.7639,0.9574517931158768,0.924136961369686,0.9907666248620672
0.1803357117584463,0.7629,0.9572715804649486,0.9238894129494972,0.9906537479804
0.1810963010109071,0.7619,0.9570913678140204,0.9236420265324328,0.9905407090956082
0.1818568902633678,0.7609,0.9569111551630924,0.923394801144429,0.990427509181756
0.1826174795158286,0.7599,0.9567309425121644,0.9231477358215218,0.990314149202807
0.1833780687682894,0.7589,0.9565507298612362,0.9229008296097012,0.9902006301127712
0.1841386580207502,0.7579,0.9563705172103082,0.9226540815647676,0.9900869528558488
0.1848992472732109,0.7569,0.95619030455938,0.9224074907521896,0.9899731183665704
0.1856598365256717,0.7559,0.956010091908452,0.9221610562469668,0.9898591275699372
0.1864204257781324,0.7549,0.9558298792575238,0.921914777133492,0.9897449813815556
0.1871810150305932,0.7539,0.9556496666065958,0.9216686525054204,0.9896306807077712
0.1879416042830539,0.7529,0.9554694539556676,0.921422681465535,0.9895162264458004
