fpr,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,tpr,ppv,acc,npv,LR+,LR-
0.0,0.0,0.9764602522065686,0.5,0.5,32.74804967364213,1.0,0.0,0.9905670361371322,0.5,0.5,61.19464807639988,1.0,0.0,0.9631649618104479,0.5,0.5,96.32546838697569,1.0
0.01,0.3628386448511861,0.9731787459854346,0.676419322425593,0.6084215292277872,36.28386448511861,0.6435973284331453,0.5602382782257368,0.9824634711806538,0.7751191391128684,0.6924230694688477,56.02382782257368,0.44420375936794265,0.46153846153846145,0.958850787325674,0.7262443438914027,0.6517030079243978,59.500000000000554,0.5428586321934947
0.02,0.5443564312859658,0.9645614032351377,0.7621782156429828,0.6826206875832188,27.217821564298287,0.46494241705513695,0.734489722560188,0.9734920179798678,0.857244861280094,0.7868261047306833,36.724486128009396,0.2709288545304204,0.6394230769230769,0.952379525598513,0.8083993212669683,0.7363599773050196,36.02840909090924,0.36721002621231985
0.03,0.611361496935571,0.9532245073280199,0.7906807484677855,0.7139500299838042,20.37871656451903,0.40065825058188564,0.7924846569105828,0.9635251554567764,0.8812423284552914,0.8237684593179359,26.41615523035276,0.21393334339115178,0.7019230769230769,0.948065351113739,0.8351244343891402,0.7728804682536988,29.556818181818294,0.30552096985583227
0.04,0.6804058543927965,0.9444757427273901,0.8202029271963982,0.7502378807340143,17.010146359819913,0.33291056834083693,0.8484402994533572,0.9549772786932208,0.9042201497266786,0.8636513176286359,21.21100748633393,0.1578746880694196,0.7644230769230769,0.943751176628965,0.8618495475113122,0.8094009592023781,23.085227272727344,0.24383191349934474
0.05,0.7671135792374528,0.9388089963617285,0.8585567896187264,0.8031202179052684,15.342271584749057,0.24514360080268124,0.9123736002497267,0.9480451251083515,0.9311868001248633,0.9155511080179123,18.24747200499453,0.09223831552660348,0.8397435897435898,0.9358418567402128,0.8912141779788838,0.855593675502529,15.430014430014458,0.16949404761904763
0.06,0.7823700699226088,0.9287723980915984,0.8611850349613044,0.8120038844686385,13.039501165376814,0.23152120220999062,0.9227581352055962,0.938947338260957,0.9313790676027981,0.9240673555939273,15.379302253426605,0.08217219658979123,0.8525641025641025,0.9322467113362345,0.8938536953242836,0.8652659008540006,14.24639249639252,0.1568452380952381
0.07,0.7978094703580585,0.9193371328718989,0.8639047351790292,0.8214165157291284,11.397278147972264,0.21740917165800164,0.9329597604111723,0.9302065718256703,0.9314798802055861,0.9327607483360204,13.32799657730246,0.07208627912777167,0.8653846153846154,0.9286515659322563,0.8964932126696833,0.8749381262054722,13.06277056277058,0.14419642857142853
0.08,0.8134539703253117,0.9104598528216608,0.8667269851626559,0.8314159332987435,10.168174629066396,0.20276742355944374,0.9429562860849449,0.9217952897027734,0.9314781430424725,0.941616006425671,11.78695357606181,0.062004036864190364,0.8782051282051283,0.925056420528278,0.899132730015083,0.8846103515569438,11.879148629148645,0.13154761904761897
0.09,0.8293317281757879,0.9021028022402912,0.869665864087894,0.8420715438086129,9.214796979730977,0.1875475514551781,0.9527195538754942,0.9136872424944028,0.9313597769377471,0.9506096188260003,10.585772820838825,0.05195653420275359,0.8910256410256411,0.9214612751242997,0.9017722473604828,0.8942825769084154,10.695526695526706,0.11889880952380942
0.1,0.8577962106142011,0.8955936566758043,0.8788981053071006,0.8635547185358021,8.57796210614201,0.15800421042866547,0.969126866308876,0.90646573091438,0.934563433154438,0.9668342198590425,9.69126866308876,0.034303481879026654,0.9134615384615385,0.9146304988567409,0.9058257918552037,0.9125489311991475,9.062169312169317,0.0961179123711339
0.11,0.8703196519081835,0.8877917016292737,0.8801598259540917,0.8728225484246172,7.9119968355289405,0.14570825628293987,0.9758341942456628,0.8986953988160064,0.9329170971228313,0.9735651830311062,8.871219947687843,0.027152590735210386,0.9230769230769231,0.9113948679931605,0.907239819004525,0.9211430601384079,8.612433862433868,0.08598582474226793
0.12,0.8830860344633469,0.8803691848185282,0.8815430172316734,0.8827241170468341,7.359050287194558,0.132856779018924,0.9822985809212688,0.8911365739945818,0.9311492904606344,0.9802813956817654,8.18582150767724,0.02011524895310368,0.9326923076923078,0.90815923712958,0.9086538461538463,0.9297371890776682,8.162698412698418,0.07585373711340195
0.13,0.9050476355828051,0.874401915882064,0.8875238177914025,0.9015989100409701,6.9619048890985,0.10914064875539643,0.9923882618530925,0.884175552775858,0.9311941309265462,0.9913267589572355,7.633755860408403,0.008749124306790253,0.9487179487179488,0.9020474899428169,0.9102564102564104,0.944613825781227,7.426921545201119,0.058726713691445026
0.14,0.9141405938237981,0.8671903910917966,0.8870702969118991,0.9092260375954782,6.529575670169986,0.09983651880953712,0.9961158164326123,0.8767731264937424,0.9280579082163061,0.995503814468106,7.1151129745186585,0.004516492520218295,0.9551282051282052,0.8991713736196343,0.9104449472096532,0.9508963335455254,7.140880127439272,0.05173177789835407
0.15,0.931682461870805,0.8613271405541973,0.8908412309354025,0.9256057569494185,6.211216412472033,0.08037357426964124,1.0023834721951292,0.8698349953646324,0.9261917360975647,1.0028119699379883,6.682556481300862,0.0,0.967032967032967,0.8919810828116778,0.9088558500323207,0.9632961496941346,6.577163338453665,0.03834586466165411
0.16,0.9401654764777289,0.8545673324414311,0.8900827382388644,0.93350497012711,5.876034227985805,0.07123157562175136,1.004889468577216,0.8626479126852934,0.922444734288608,1.0058548759634078,6.2805591786076,0.0,0.9725274725274725,0.8876669083269038,0.9070782159017454,0.9694134580784455,6.299487967229906,0.03195488721804509
0.17,0.9489948771590873,0.8480779461371643,0.8894974385795436,0.9421057590715928,5.58232280681816,0.06145195523001536,1.0070490788848687,0.8555710181931774,0.9185245394424344,1.0085656127285414,5.923818111087463,0.0,0.978021978021978,0.8833527338421299,0.9053005817711701,0.9755307664627564,6.021812596006147,0.02556390977443607
0.18,0.9583077627285803,0.8418705328262621,0.8891538813642902,0.9516158606657062,5.32393201515878,0.05084419179441425,1.0087252043043868,0.8485772831700564,0.9143626021521934,1.010754930820827,5.604028912802149,0.0,0.9835164835164836,0.8790385593573559,0.9035229476405947,0.9816480748470673,5.7441372247823885,0.019172932330827053
0.19,0.9683707408027493,0.8359765200316349,0.8891853704013747,0.9624190118729727,5.096688109488154,0.03904846814475393,1.0096512372192288,0.8416206359771555,0.9098256186096144,1.012058789452858,5.313953880101204,0.0,0.989010989010989,0.874724384872582,0.9017453135100194,0.9877653832313782,5.46646185355863,0.012781954887218033
0.2,0.9798701499072197,0.8304898212606471,0.8899350749536099,0.9754552890734277,4.899350749536098,0.02516231261597543,1.0091408391037695,0.8345932967178229,0.9045704195518848,1.0115581124373785,5.045704195518847,0.0,0.9945054945054945,0.870410210387808,0.8999676793794441,0.9938826916156891,5.188786482334871,0.006390977443609017
0.21,1.0,0.8264462809917356,0.895,1.0,4.761904761904762,0.0,1.0,0.8264462809917356,0.895,1.0,4.761904761904762,0.0,1.0,0.8613504439697828,0.893212669683258,2.523969553411874,4.862222222222224,0.0
0.22,1.0,0.819672131147541,0.89,1.0,4.545454545454546,0.0,1.0,0.819672131147541,0.89,1.0,4.545454545454546,0.0,1.0,0.8566048520365314,0.8882352941176471,4.047939106823748,4.813333333333334,0.0
0.23,1.0,0.8130081300813008,0.885,1.0,4.3478260869565215,0.0,1.0,0.8130081300813008,0.885,1.0,4.3478260869565215,0.0,1.0,0.8518592601032801,0.8832579185520362,5.5719086602356205,4.764444444444446,0.0
0.24,1.0,0.8064516129032259,0.88,1.0,4.166666666666667,0.0,1.0,0.8064516129032259,0.88,1.0,4.166666666666667,0.0,1.0,0.8471136681700286,0.8782805429864253,7.095878213647494,4.715555555555556,0.0
0.25,1.0,0.8,0.875,1.0,4.0,0.0,1.0,0.8,0.875,1.0,4.0,0.0,1.0,0.8423680762367773,0.8733031674208145,8.619847767059369,4.666666666666668,0.0
0.26,1.0,0.7936507936507936,0.87,1.0,3.846153846153846,0.0,1.0,0.7936507936507936,0.87,1.0,3.846153846153846,0.0,1.0,0.837622484303526,0.8683257918552036,10.143817320471241,4.617777777777778,0.0
0.27,1.0,0.7874015748031495,0.865,1.0,3.7037037037037033,0.0,1.0,0.7874015748031495,0.865,1.0,3.7037037037037033,0.0,1.0,0.8328768923702746,0.8633484162895928,11.667786873883115,4.56888888888889,0.0
0.28,1.0,0.78125,0.86,1.0,3.571428571428571,0.0,1.0,0.78125,0.86,1.0,3.571428571428571,0.0,1.0,0.8281313004370233,0.858371040723982,13.191756427294989,4.520000000000001,0.0
0.29,1.0,0.7751937984496123,0.855,1.0,3.4482758620689657,0.0,1.0,0.7751937984496123,0.855,1.0,3.4482758620689657,0.0,1.0,0.8233857085037719,0.8533936651583711,14.715725980706862,4.471111111111112,0.0
0.3,1.0,0.7692307692307692,0.85,1.0,3.3333333333333335,0.0,1.0,0.7692307692307692,0.85,1.0,3.3333333333333335,0.0,1.0,0.8186401165705206,0.8484162895927602,16.239695534118738,4.422222222222223,0.0
0.31,1.0,0.7633587786259541,0.845,1.0,3.2258064516129035,0.0,1.0,0.7633587786259541,0.845,1.0,3.2258064516129035,0.0,1.0,0.8138945246372693,0.8434389140271493,17.763665087530608,4.373333333333335,0.0
0.32,1.0,0.7575757575757576,0.84,1.0,3.125,0.0,1.0,0.7575757575757576,0.84,1.0,3.125,0.0,1.0,0.8091489327040179,0.8384615384615385,19.287634640942482,4.324444444444445,0.0
0.33,1.0,0.7518796992481203,0.835,1.0,3.0303030303030303,0.0,1.0,0.7518796992481203,0.835,1.0,3.0303030303030303,0.0,1.0,0.8044033407707666,0.8334841628959276,20.811604194354356,4.275555555555557,0.0
0.34,1.0,0.7462686567164178,0.83,1.0,2.941176470588235,0.0,1.0,0.7462686567164178,0.83,1.0,2.941176470588235,0.0,1.0,0.7996577488375152,0.8285067873303168,22.33557374776623,4.2266666666666675,0.0
0.35,1.0,0.7407407407407407,0.825,1.0,2.857142857142857,0.0,1.0,0.7407407407407407,0.825,1.0,2.857142857142857,0.0,1.0,0.7949121569042639,0.8235294117647058,23.859543301178103,4.177777777777779,0.0
0.36,1.0,0.7352941176470589,0.8200000000000001,1.0,2.7777777777777777,0.0,1.0,0.7352941176470589,0.8200000000000001,1.0,2.7777777777777777,0.0,1.0,0.7901665649710126,0.818552036199095,25.383512854589977,4.1288888888888895,0.0
0.37,1.0,0.7299270072992701,0.815,1.0,2.7027027027027026,0.0,1.0,0.7299270072992701,0.815,1.0,2.7027027027027026,0.0,1.0,0.7854209730377611,0.8135746606334842,26.90748240800185,4.080000000000001,0.0
0.38,1.0,0.7246376811594204,0.81,1.0,2.6315789473684212,0.0,1.0,0.7246376811594204,0.81,1.0,2.6315789473684212,0.0,1.0,0.7806753811045098,0.8085972850678733,28.431451961413725,4.031111111111112,0.0
0.39,1.0,0.7194244604316546,0.8049999999999999,1.0,2.564102564102564,0.0,1.0,0.7194244604316546,0.8049999999999999,1.0,2.564102564102564,0.0,1.0,0.7759297891712585,0.8036199095022625,29.9554215148256,3.982222222222223,0.0
0.4,1.0,0.7142857142857143,0.8,1.0,2.5,0.0,1.0,0.7142857142857143,0.8,1.0,2.5,0.0,1.0,0.7711841972380071,0.7986425339366516,31.479391068237472,3.9333333333333345,0.0
0.41,1.0,0.7092198581560284,0.795,1.0,2.4390243902439024,0.0,1.0,0.7092198581560284,0.795,1.0,2.4390243902439024,0.0,1.0,0.7664386053047558,0.7936651583710408,33.00336062164934,3.884444444444445,0.0
0.42,1.0,0.7042253521126761,0.79,1.0,2.380952380952381,0.0,1.0,0.7042253521126761,0.79,1.0,2.380952380952381,0.0,1.0,0.7616930133715044,0.7886877828054298,34.527330175061216,3.8355555555555565,0.0
0.43,1.0,0.6993006993006994,0.785,1.0,2.3255813953488373,0.0,1.0,0.6993006993006994,0.785,1.0,2.3255813953488373,0.0,1.0,0.7569474214382531,0.783710407239819,36.05129972847309,3.7866666666666675,0.0
0.44,1.0,0.6944444444444444,0.78,1.0,2.272727272727273,0.0,1.0,0.6944444444444444,0.78,1.0,2.272727272727273,0.0,1.0,0.7522018295050018,0.7787330316742082,37.575269281884964,3.7377777777777785,0.0
0.45,1.0,0.6896551724137931,0.775,1.0,2.2222222222222223,0.0,1.0,0.6896551724137931,0.775,1.0,2.2222222222222223,0.0,1.0,0.7474562375717504,0.7737556561085973,39.09923883529684,3.68888888888889,0.0
0.46,1.0,0.684931506849315,0.77,1.0,2.1739130434782608,0.0,1.0,0.684931506849315,0.77,1.0,2.1739130434782608,0.0,1.0,0.7427106456384991,0.7687782805429865,40.62320838870871,3.6400000000000006,0.0
0.47,1.0,0.6802721088435374,0.765,1.0,2.127659574468085,0.0,1.0,0.6802721088435374,0.765,1.0,2.127659574468085,0.0,1.0,0.7379650537052478,0.7638009049773755,42.147177942120585,3.591111111111112,0.0
0.48,1.0,0.6756756756756757,0.76,1.0,2.0833333333333335,0.0,1.0,0.6756756756756757,0.76,1.0,2.0833333333333335,0.0,1.0,0.7332194617719964,0.7588235294117647,43.67114749553246,3.542222222222223,0.0
0.49,1.0,0.6711409395973155,0.755,1.0,2.0408163265306123,0.0,1.0,0.6711409395973155,0.755,1.0,2.0408163265306123,0.0,1.0,0.7284738698387451,0.7538461538461538,45.19511704894433,3.493333333333334,0.0
0.5,1.0,0.6666666666666666,0.75,1.0,2.0,0.0,1.0,0.6666666666666666,0.75,1.0,2.0,0.0,1.0,0.7237282779054937,0.748868778280543,46.71908660235621,3.444444444444445,0.0
0.51,1.0,0.6622516556291391,0.745,1.0,1.9607843137254901,0.0,1.0,0.6622516556291391,0.745,1.0,1.9607843137254901,0.0,1.0,0.7189826859722424,0.7438914027149321,48.24305615576808,3.395555555555556,0.0
0.52,1.0,0.6578947368421053,0.74,1.0,1.923076923076923,0.0,1.0,0.6578947368421053,0.74,1.0,1.923076923076923,0.0,1.0,0.714237094038991,0.7389140271493213,49.767025709179954,3.3466666666666676,0.0
0.53,1.0,0.6535947712418301,0.735,1.0,1.8867924528301885,0.0,1.0,0.6535947712418301,0.735,1.0,1.8867924528301885,0.0,1.0,0.7094915021057396,0.7339366515837105,51.29099526259183,3.297777777777778,0.0
0.54,1.0,0.6493506493506493,0.73,1.0,1.8518518518518516,0.0,1.0,0.6493506493506493,0.73,1.0,1.8518518518518516,0.0,1.0,0.7047459101724883,0.7289592760180996,52.8149648160037,3.2488888888888896,0.0
0.55,1.0,0.6451612903225806,0.725,1.0,1.8181818181818181,0.0,1.0,0.6451612903225806,0.725,1.0,1.8181818181818181,0.0,1.0,0.7000003182392369,0.7239819004524887,54.338934369415576,3.2000000000000006,0.0
0.56,1.0,0.641025641025641,0.72,1.0,1.7857142857142856,0.0,1.0,0.641025641025641,0.72,1.0,1.7857142857142856,0.0,1.0,0.6952547263059856,0.7190045248868778,55.86290392282745,3.1511111111111116,0.0
0.57,1.0,0.6369426751592357,0.7150000000000001,1.0,1.7543859649122808,0.0,1.0,0.6369426751592357,0.7150000000000001,1.0,1.7543859649122808,0.0,1.0,0.6905091343727343,0.714027149321267,57.38687347623932,3.102222222222223,0.0
0.58,1.0,0.6329113924050632,0.71,1.0,1.7241379310344829,0.0,1.0,0.6329113924050632,0.71,1.0,1.7241379310344829,0.0,1.0,0.6857635424394829,0.7090497737556561,58.9108430296512,3.0533333333333337,0.0
0.59,1.0,0.628930817610063,0.7050000000000001,1.0,1.6949152542372883,0.0,1.0,0.628930817610063,0.7050000000000001,1.0,1.6949152542372883,0.0,1.0,0.6810179505062316,0.7040723981900452,60.43481258306307,3.004444444444445,0.0
0.6,1.0,0.625,0.7,1.0,1.6666666666666667,0.0,1.0,0.625,0.7,1.0,1.6666666666666667,0.0,1.0,0.6762723585729802,0.6990950226244343,61.958782136474944,2.955555555555556,0.0
0.61,1.0,0.6211180124223603,0.6950000000000001,1.0,1.639344262295082,0.0,1.0,0.6211180124223603,0.6950000000000001,1.0,1.639344262295082,0.0,1.0,0.6715267666397289,0.6941176470588235,63.48275168988682,2.906666666666667,0.0
0.62,1.0,0.6172839506172839,0.69,1.0,1.6129032258064517,0.0,1.0,0.6172839506172839,0.69,1.0,1.6129032258064517,0.0,1.0,0.6667811747064776,0.6891402714932127,65.00672124329868,2.857777777777778,0.0
0.63,1.0,0.6134969325153374,0.685,1.0,1.5873015873015872,0.0,1.0,0.6134969325153374,0.685,1.0,1.5873015873015872,0.0,1.0,0.6620355827732262,0.6841628959276018,66.53069079671056,2.808888888888889,0.0
0.64,1.0,0.6097560975609756,0.6799999999999999,1.0,1.5625,0.0,1.0,0.6097560975609756,0.6799999999999999,1.0,1.5625,0.0,1.0,0.6572899908399749,0.679185520361991,68.05466035012243,2.7600000000000007,0.0
0.65,1.0,0.6060606060606061,0.675,1.0,1.5384615384615383,0.0,1.0,0.6060606060606061,0.675,1.0,1.5384615384615383,0.0,1.0,0.6525443989067234,0.6742081447963801,69.5786299035343,2.7111111111111117,0.0
0.66,1.0,0.6024096385542168,0.6699999999999999,1.0,1.5151515151515151,0.0,1.0,0.6024096385542168,0.6699999999999999,1.0,1.5151515151515151,0.0,1.0,0.6477988069734721,0.6692307692307693,71.10259945694618,2.6622222222222227,0.0
0.67,1.0,0.5988023952095809,0.665,1.0,1.4925373134328357,0.0,1.0,0.5988023952095809,0.665,1.0,1.4925373134328357,0.0,1.0,0.6430532150402208,0.6642533936651583,72.62656901035805,2.6133333333333337,0.0
0.68,1.0,0.5952380952380952,0.6599999999999999,1.0,1.4705882352941175,0.0,1.0,0.5952380952380952,0.6599999999999999,1.0,1.4705882352941175,0.0,1.0,0.6383076231069694,0.6592760180995475,74.15053856376993,2.5644444444444447,0.0
0.69,1.0,0.591715976331361,0.655,1.0,1.4492753623188408,0.0,1.0,0.591715976331361,0.655,1.0,1.4492753623188408,0.0,1.0,0.6335620311737181,0.6542986425339367,75.6745081171818,2.5155555555555558,0.0
0.7,1.0,0.5882352941176471,0.65,1.0,1.4285714285714286,0.0,1.0,0.5882352941176471,0.65,1.0,1.4285714285714286,0.0,1.0,0.6288164392404667,0.6493212669683258,77.19847767059368,2.4666666666666672,0.0
0.71,1.0,0.5847953216374269,0.645,1.0,1.4084507042253522,0.0,1.0,0.5847953216374269,0.645,1.0,1.4084507042253522,0.0,1.0,0.6240708473072154,0.6443438914027149,78.72244722400555,2.4177777777777782,0.0
0.72,1.0,0.5813953488372093,0.64,1.0,1.3888888888888888,0.0,1.0,0.5813953488372093,0.64,1.0,1.3888888888888888,0.0,1.0,0.6193252553739641,0.639366515837104,80.24641677741742,2.3688888888888893,0.0
0.73,1.0,0.5780346820809249,0.635,1.0,1.36986301369863,0.0,1.0,0.5780346820809249,0.635,1.0,1.36986301369863,0.0,1.0,0.6145796634407128,0.6343891402714932,81.7703863308293,2.3200000000000003,0.0
0.74,1.0,0.5747126436781609,0.63,1.0,1.3513513513513513,0.0,1.0,0.5747126436781609,0.63,1.0,1.3513513513513513,0.0,1.0,0.6098340715074614,0.6294117647058823,83.29435588424117,2.2711111111111113,0.0
0.75,1.0,0.5714285714285714,0.625,1.0,1.3333333333333333,0.0,1.0,0.5714285714285714,0.625,1.0,1.3333333333333333,0.0,1.0,0.60508847957421,0.6244343891402715,84.81832543765304,2.2222222222222223,0.0
0.76,1.0,0.5681818181818182,0.62,1.0,1.3157894736842106,0.0,1.0,0.5681818181818182,0.62,1.0,1.3157894736842106,0.0,1.0,0.6003428876409587,0.6194570135746607,86.34229499106492,2.173333333333334,0.0
0.77,1.0,0.5649717514124294,0.615,1.0,1.2987012987012987,0.0,1.0,0.5649717514124294,0.615,1.0,1.2987012987012987,0.0,1.0,0.5955972957077074,0.6144796380090498,87.86626454447679,2.124444444444445,0.0
0.78,1.0,0.5617977528089888,0.61,1.0,1.282051282051282,0.0,1.0,0.5617977528089888,0.61,1.0,1.282051282051282,0.0,1.0,0.5908517037744561,0.609502262443439,89.39023409788867,2.075555555555556,0.0
0.79,1.0,0.5586592178770949,0.605,1.0,1.2658227848101264,0.0,1.0,0.5586592178770949,0.605,1.0,1.2658227848101264,0.0,1.0,0.5861061118412046,0.6045248868778281,90.91420365130054,2.026666666666667,0.0
0.8,1.0,0.5555555555555556,0.6,1.0,1.25,0.0,1.0,0.5555555555555556,0.6,1.0,1.25,0.0,1.0,0.5813605199079532,0.5995475113122172,92.43817320471241,1.9777777777777779,0.0
0.81,1.0,0.5524861878453039,0.595,1.0,1.2345679012345678,0.0,1.0,0.5524861878453039,0.595,1.0,1.2345679012345678,0.0,1.0,0.5766149279747019,0.5945701357466063,93.96214275812429,1.9288888888888889,0.0
0.82,1.0,0.5494505494505495,0.5900000000000001,1.0,1.2195121951219512,0.0,1.0,0.5494505494505495,0.5900000000000001,1.0,1.2195121951219512,0.0,1.0,0.5718693360414506,0.5895927601809955,95.48611231153616,1.8800000000000003,0.0
0.83,1.0,0.5464480874316939,0.585,1.0,1.2048192771084338,0.0,1.0,0.5464480874316939,0.585,1.0,1.2048192771084338,0.0,1.0,0.5671237441081993,0.5846153846153845,97.01008186494803,1.8311111111111114,0.0
0.84,1.0,0.5434782608695653,0.5800000000000001,1.0,1.1904761904761905,0.0,1.0,0.5434782608695653,0.5800000000000001,1.0,1.1904761904761905,0.0,1.0,0.5623781521749479,0.5796380090497737,98.53405141835991,1.7822222222222224,0.0
0.85,1.0,0.5405405405405405,0.575,1.0,1.1764705882352942,0.0,1.0,0.5405405405405405,0.575,1.0,1.1764705882352942,0.0,1.0,0.5576325602416965,0.5746606334841629,100.05802097177178,1.7333333333333334,0.0
0.86,1.0,0.5376344086021506,0.5700000000000001,1.0,1.1627906976744187,0.0,1.0,0.5376344086021506,0.5700000000000001,1.0,1.1627906976744187,0.0,1.0,0.5528869683084452,0.569683257918552,101.58199052518366,1.6844444444444444,0.0
0.87,1.0,0.53475935828877,0.565,1.0,1.1494252873563218,0.0,1.0,0.53475935828877,0.565,1.0,1.1494252873563218,0.0,1.0,0.5481413763751939,0.5647058823529412,103.10596007859553,1.6355555555555559,0.0
0.88,1.0,0.5319148936170213,0.56,1.0,1.1363636363636365,0.0,1.0,0.5319148936170213,0.56,1.0,1.1363636363636365,0.0,1.0,0.5433957844419426,0.5597285067873303,104.6299296320074,1.586666666666667,0.0
0.89,1.0,0.5291005291005291,0.5549999999999999,1.0,1.1235955056179776,0.0,1.0,0.5291005291005291,0.5549999999999999,1.0,1.1235955056179776,0.0,1.0,0.5386501925086912,0.5547511312217195,106.15389918541928,1.537777777777778,0.0
0.9,1.0,0.5263157894736842,0.55,1.0,1.1111111111111112,0.0,1.0,0.5263157894736842,0.55,1.0,1.1111111111111112,0.0,1.0,0.5339046005754398,0.5497737556561086,107.67786873883115,1.488888888888889,0.0
0.91,1.0,0.5235602094240838,0.5449999999999999,1.0,1.0989010989010988,0.0,1.0,0.5235602094240838,0.5449999999999999,1.0,1.0989010989010988,0.0,1.0,0.5291590086421885,0.5447963800904978,109.20183829224302,1.44,0.0
0.92,1.0,0.5208333333333334,0.54,1.0,1.0869565217391304,0.0,1.0,0.5208333333333334,0.54,1.0,1.0869565217391304,0.0,1.0,0.5244134167089372,0.5398190045248868,110.7258078456549,1.391111111111111,0.0
0.93,1.0,0.5181347150259067,0.5349999999999999,1.0,1.075268817204301,0.0,1.0,0.5181347150259067,0.5349999999999999,1.0,1.075268817204301,0.0,1.0,0.5196678247756858,0.534841628959276,112.24977739906677,1.3422222222222224,0.0
0.94,1.0,0.5154639175257733,0.53,1.0,1.0638297872340425,0.0,1.0,0.5154639175257733,0.53,1.0,1.0638297872340425,0.0,1.0,0.5149222328424344,0.5298642533936652,113.77374695247865,1.2933333333333334,0.0
0.95,1.0,0.5128205128205129,0.525,1.0,1.0526315789473684,0.0,1.0,0.5128205128205129,0.525,1.0,1.0526315789473684,0.0,1.0,0.510176640909183,0.5248868778280542,115.29771650589052,1.2444444444444445,0.0
0.96,1.0,0.5102040816326531,0.52,1.0,1.0416666666666667,0.0,1.0,0.5102040816326531,0.52,1.0,1.0416666666666667,0.0,1.0,0.5054310489759317,0.5199095022624434,116.8216860593024,1.1955555555555555,0.0
0.97,1.0,0.5076142131979695,0.515,1.0,1.0309278350515465,0.0,1.0,0.5076142131979695,0.515,1.0,1.0309278350515465,0.0,1.0,0.5006854570426804,0.5149321266968325,118.34565561271427,1.1466666666666665,0.0
0.98,1.0,0.5050505050505051,0.51,1.0,1.0204081632653061,0.0,1.0,0.5050505050505051,0.51,1.0,1.0204081632653061,0.0,1.0,0.49593986510942906,0.5099547511312217,119.86962516612614,1.0977777777777775,0.0
0.99,1.0,0.5025125628140703,0.505,1.0,1.0101010101010102,0.0,1.0,0.5025125628140703,0.505,1.0,1.0101010101010102,0.0,1.0,0.4911942731761777,0.5049773755656108,121.39359471953802,1.048888888888889,0.0
1.0,1.0,0.5,0.5,1.0474124089167196,1.0,0.0,1.0,0.5,0.5,1.0453459077972003,1.0,0.0,1.0,0.48644868124292634,0.5,122.91756427294989,1.0,0.0
